gen_time_ms,time_accu,command,value,monitor_id 
14223,2199,"from:rr,00;",0,65
14224,2199,"from:rr,00;",0,65
14225,2199,"from:rr,00;",0,65
14226,2199,"from:rr,00;",0,65
14227,2199,"from:rr,00;",0,65
14228,2199,"from:rr,00;",0,65
14229,2199,"from:rr,00;",0,65
14230,2199,"from:rr,00;",0,65
14231,2199,"from:rr,00;",0,65
14232,2199,"from:rr,00;",0,65
14233,2199,"from:rr,00;",0,65
14234,2199,"from:rr,00;",0,65
14235,2199,"from:rr,00;",0,65
14236,2199,"from:rr,00;",0,65
14237,2199,"from:rr,00;",0,65
14238,2199,"from:rr,00;",0,65
14239,2199,"from:rr,00;",0,65
14240,2199,"from:rr,00;",0,65
14241,2199,"from:rr,00;",0,65
14242,2199,"from:rr,00;",0,65
14243,2199,"from:rr,00;",0,65
14244,2199,"from:rr,00;",0,65
14245,2199,"from:rr,00;",0,65
14246,2199,"from:rr,00;",0,65
14247,2199,"from:rr,00;",0,65
14248,2199,"from:rr,00;",0,65
14249,2199,"from:rr,00;",0,65
14250,2199,"from:rr,00;",0,65
14251,2199,"from:rr,00;",0,65
14252,2199,"from:rr,00;",0,65
14253,2199,"from:rr,00;",0,65
14254,2199,"from:rr,00;",0,65
14255,2199,"from:rr,00;",0,65
14256,2199,"from:rr,00;",0,65
14257,2199,"from:rr,00;",0,65
14258,2199,"from:rr,00;",0,65
14259,2199,"from:rr,00;",0,65
14260,2199,"from:rr,00;",0,65
14261,2199,"from:rr,00;",0,65
14262,2199,"from:rr,00;",0,65
14263,2199,"from:rr,00;",0,65
14264,2199,"from:rr,00;",0,65
14265,2199,"from:rr,00;",0,65
14266,2199,"from:rr,00;",0,65
14267,2199,"from:rr,00;",0,65
14268,2199,"from:rr,00;",0,65
14269,2199,"from:rr,00;",0,65
14270,2199,"from:rr,00;",0,65
14271,2199,"from:rr,00;",0,65
14272,2199,"from:rr,00;",0,65
14273,2199,"from:rr,00;",0,65
14274,2199,"from:rr,00;",0,65
14275,2199,"from:rr,00;",0,65
14276,2199,"from:rr,00;",0,65
14277,2199,"from:rr,00;",0,65
14278,2199,"from:rr,00;",0,65
14279,2199,"from:rr,00;",0,65
14280,2199,"from:rr,00;",0,65
14281,2199,"from:rr,00;",0,65
14282,2199,"from:rr,00;",0,65
14283,2199,"from:rr,00;",0,65
14284,2199,"from:rr,00;",0,65
14285,2199,"from:rr,00;",0,65
14286,2199,"from:rr,00;",0,65
14287,2199,"from:rr,00;",0,65
14288,2199,"from:rr,00;",0,65
14289,2199,"from:rr,00;",0,65
14290,2199,"from:rr,00;",0,65
14291,2199,"from:rr,00;",0,65
14292,2199,"from:rr,00;",0,65
14293,2199,"from:rr,00;",0,65
14294,2199,"from:rr,00;",0,65
14295,2199,"from:rr,00;",0,65
14296,2199,"from:rr,00;",0,65
14297,2199,"from:rr,00;",0,65
14298,2199,"from:rr,00;",0,65
14299,2199,"from:rr,00;",0,65
14300,2199,"from:rr,00;",0,65
14301,2199,"from:rr,00;",0,65
14302,2199,"from:rr,00;",0,65
14303,2199,"from:rr,00;",0,65
14304,2199,"from:rr,00;",0,65
14305,2199,"from:rr,00;",0,65
14306,2199,"from:rr,00;",0,65
14307,2199,"from:rr,00;",0,65
14308,2199,"from:rr,00;",0,65
14309,2199,"from:rr,00;",0,65
14310,2199,"from:rr,00;",0,65
14311,2199,"from:rr,00;",0,65
14312,2199,"from:rr,00;",0,65
14313,2199,"from:rr,00;",0,65
14314,2199,"from:rr,00;",0,65
14315,2199,"from:rr,00;",0,65
14316,2199,"from:rr,00;",0,65
14317,2199,"from:rr,00;",0,65
14318,2199,"from:rr,00;",0,65
14319,2199,"from:rr,00;",0,65
14320,2199,"from:rr,00;",0,65
14321,2199,"from:rr,00;",0,65
14322,2199,"from:rr,00;",0,65
14323,2199,"from:rr,00;",0,65
14324,2199,"from:rr,00;",0,65
14325,2199,"from:rr,00;",0,65
14326,2199,"from:rr,00;",0,65
14327,2199,"from:rr,00;",0,65
14328,2199,"from:rr,00;",0,65
14329,2199,"from:rr,00;",0,65
14330,2199,"from:rr,00;",0,65
14331,2199,"from:rr,00;",0,65
14332,2199,"from:rr,00;",0,65
14333,2199,"from:rr,00;",0,65
14334,2199,"from:rr,00;",0,65
14335,2199,"from:rr,00;",0,65
14336,2199,"from:rr,00;",0,65
14337,2199,"from:rr,00;",0,65
14338,2199,"from:rr,00;",0,65
14339,2199,"from:rr,00;",0,65
14340,2199,"from:rr,00;",0,65
14341,2199,"from:rr,00;",0,65
14342,2199,"from:rr,00;",0,65
14343,2199,"from:rr,00;",0,65
14344,2199,"from:rr,00;",0,65
14345,2199,"from:rr,00;",0,65
14346,2199,"from:rr,00;",0,65
14347,2199,"from:rr,00;",0,65
14348,2199,"from:rr,00;",0,65
14349,2199,"from:rr,00;",0,65
14350,2199,"from:rr,00;",0,65
14351,2199,"from:rr,00;",0,65
14352,2199,"from:rr,00;",0,65
14353,2199,"from:rr,00;",0,65
14354,2199,"from:rr,00;",0,65
14355,2199,"from:rr,00;",0,65
14356,2199,"from:rr,00;",0,65
14357,2199,"from:rr,00;",0,65
14358,2199,"from:rr,00;",0,65
14359,2199,"from:rr,00;",0,65
14360,2199,"from:rr,00;",0,65
14361,2199,"from:rr,00;",0,65
14362,2199,"from:rr,00;",0,65
14363,2199,"from:rr,00;",0,65
14364,2199,"from:rr,00;",0,65
14365,2199,"from:rr,00;",0,65
14366,2199,"from:rr,00;",0,65
14367,2199,"from:rr,00;",0,65
14368,2199,"from:rr,00;",0,65
14369,2199,"from:rr,00;",0,65
14370,2199,"from:rr,00;",0,65
14371,2199,"from:rr,00;",0,65
14372,2199,"from:rr,00;",0,65
14373,2199,"from:rr,00;",0,65
14374,2199,"from:rr,00;",0,65
14375,2199,"from:rr,00;",0,65
14376,2199,"from:rr,00;",0,65
14377,2199,"from:rr,00;",0,65
14378,2199,"from:rr,00;",0,65
14379,2199,"from:rr,00;",0,65
14380,2199,"from:rr,00;",0,65
14381,2199,"from:rr,00;",0,65
14382,2199,"from:rr,00;",0,65
14383,2199,"from:rr,00;",0,65
14384,2199,"from:rr,00;",0,65
14385,2199,"from:rr,00;",0,65
14386,2199,"from:rr,00;",0,65
14387,2199,"from:rr,00;",0,65
14388,2199,"from:rr,00;",0,65
14389,2199,"from:rr,00;",0,65
14390,2199,"from:rr,00;",0,65
14391,2199,"from:rr,00;",0,65
14392,2199,"from:rr,00;",0,65
14393,2199,"from:rr,00;",0,65
14394,2199,"from:rr,00;",0,65
14395,2199,"from:rr,00;",0,65
14396,2199,"from:rr,00;",0,65
14397,2199,"from:rr,00;",0,65
14398,2199,"from:rr,00;",0,65
14399,2199,"from:rr,00;",0,65
14400,2199,"from:rr,00;",0,65
14401,2199,"from:rr,00;",0,65
14402,2199,"from:rr,00;",0,65
14403,2199,"from:rr,00;",0,65
14404,2199,"from:rr,00;",0,65
14405,2199,"from:rr,00;",0,65
14406,2199,"from:rr,00;",0,65
14407,2199,"from:rr,00;",0,65
14408,2199,"from:rr,00;",0,65
14409,2199,"from:rr,00;",0,65
14410,2199,"from:rr,00;",0,65
14411,2199,"from:rr,00;",0,65
14412,2199,"from:rr,00;",0,65
14413,2199,"from:rr,00;",0,65
14414,2199,"from:rr,00;",0,65
14415,2199,"from:rr,00;",0,65
14416,2199,"from:rr,00;",0,65
14417,2199,"from:rr,00;",0,65
14418,2199,"from:rr,00;",0,65
14419,2199,"from:rr,00;",0,65
14420,2199,"from:rr,00;",0,65
14421,2199,"from:rr,00;",0,65
14422,2199,"from:rr,00;",0,65
14423,2199,"from:rr,00;",0,65
14424,2199,"from:rr,00;",0,65
14425,2199,"from:rr,00;",0,65
14426,2199,"from:rr,00;",0,65
14427,2199,"from:rr,00;",0,65
14428,2199,"from:rr,00;",0,65
14429,2199,"from:rr,00;",0,65
14430,2199,"from:rr,00;",0,65
14431,2199,"from:rr,00;",0,65
14432,2199,"from:rr,00;",0,65
14433,2199,"from:rr,00;",0,65
14434,2199,"from:rr,00;",0,65
14435,2199,"from:rr,00;",0,65
14436,2199,"from:rr,00;",0,65
14437,2199,"from:rr,00;",0,65
14438,2199,"from:rr,00;",0,65
14439,2199,"from:rr,00;",0,65
14440,2199,"from:rr,00;",0,65
14441,2199,"from:rr,00;",0,65
14442,2199,"from:rr,00;",0,65
14443,2199,"from:rr,00;",0,65
14444,2199,"from:rr,00;",0,65
14445,2199,"from:rr,00;",0,65
14446,2199,"from:rr,00;",0,65
14447,2199,"from:rr,00;",0,65
14448,2199,"from:rr,00;",0,65
14449,2199,"from:rr,00;",0,65
14450,2199,"from:rr,00;",0,65
14451,2199,"from:rr,00;",0,65
14452,2199,"from:rr,00;",0,65
14453,2199,"from:rr,00;",0,65
14454,2199,"from:rr,00;",0,65
14455,2199,"from:rr,00;",0,65
14456,2199,"from:rr,00;",0,65
14457,2199,"from:rr,00;",0,65
14458,2199,"from:rr,00;",0,65
14459,2199,"from:rr,00;",0,65
14460,2199,"from:rr,00;",0,65
14461,2199,"from:rr,00;",0,65
14462,2199,"from:rr,00;",0,65
14463,2199,"from:rr,00;",0,65
14464,2199,"from:rr,00;",0,65
14465,2199,"from:rr,00;",0,65
14466,2199,"from:rr,00;",0,65
14467,2199,"from:rr,00;",0,65
14468,2199,"from:rr,00;",0,65
14469,2199,"from:rr,00;",0,65
14470,2199,"from:rr,00;",0,65
14471,2199,"from:rr,00;",0,65
14472,2199,"from:rr,00;",0,65
14473,2199,"from:rr,00;",0,65
14474,2199,"from:rr,00;",0,65
14475,2199,"from:rr,00;",0,65
14476,2199,"from:rr,00;",0,65
14477,2199,"from:rr,00;",0,65
14478,2199,"from:rr,00;",0,65
14479,2199,"from:rr,00;",0,65
14480,2199,"from:rr,00;",0,65
14481,2199,"from:rr,00;",0,65
14482,2199,"from:rr,00;",0,65
14483,2199,"from:rr,00;",0,65
14484,2199,"from:rr,00;",0,65
14485,2199,"from:rr,00;",0,65
14486,2199,"from:rr,00;",0,65
14487,2199,"from:rr,00;",0,65
14488,2199,"from:rr,00;",0,65
14489,2199,"from:rr,00;",0,65
14490,2199,"from:rr,00;",0,65
14491,2199,"from:rr,00;",0,65
14492,2199,"from:rr,00;",0,65
14493,2199,"from:rr,00;",0,65
14494,2199,"from:rr,00;",0,65
14495,2199,"from:rr,00;",0,65
14496,2199,"from:rr,00;",0,65
14497,2199,"from:rr,00;",0,65
14498,2199,"from:rr,00;",0,65
14499,2199,"from:rr,00;",0,65
14500,2199,"from:rr,00;",0,65
14501,2199,"from:rr,00;",0,65
14502,2199,"from:rr,00;",0,65
14503,2199,"from:rr,00;",0,65
14504,2199,"from:rr,00;",0,65
14505,2199,"from:rr,00;",0,65
14506,2199,"from:rr,00;",0,65
14507,2199,"from:rr,00;",0,65
14508,2199,"from:rr,00;",0,65
14509,2199,"from:rr,00;",0,65
14510,2199,"from:rr,00;",0,65
14511,2199,"from:rr,00;",0,65
14512,2199,"from:rr,00;",0,65
14513,2199,"from:rr,00;",0,65
14514,2199,"from:rr,00;",0,65
14515,2199,"from:rr,00;",0,65
14516,2199,"from:rr,00;",0,65
14517,2199,"from:rr,00;",0,65
14518,2199,"from:rr,00;",0,65
14519,2199,"from:rr,00;",0,65
14520,2199,"from:rr,00;",0,65
14521,2199,"from:rr,00;",0,65
14522,2199,"from:rr,00;",0,65
14523,2199,"from:rr,00;",0,65
14524,2199,"from:rr,00;",0,65
14525,2199,"from:rr,00;",0,65
14526,2199,"from:rr,00;",0,65
14527,2199,"from:rr,00;",0,65
14528,2199,"from:rr,00;",0,65
14529,2199,"from:rr,00;",0,65
14530,2199,"from:rr,00;",0,65
14531,2199,"from:rr,00;",0,65
14532,2199,"from:rr,00;",0,65
14533,2199,"from:rr,00;",0,65
14534,2199,"from:rr,00;",0,65
14535,2199,"from:rr,00;",0,65
14536,2199,"from:rr,00;",0,65
14537,2199,"from:rr,00;",0,65
14538,2199,"from:rr,00;",0,65
14539,2199,"from:rr,00;",0,65
14540,2199,"from:rr,00;",0,65
14541,2199,"from:rr,00;",0,65
14542,2199,"from:rr,00;",0,65
14543,2199,"from:rr,00;",0,65
14544,2199,"from:rr,00;",0,65
14545,2199,"from:rr,00;",0,65
14546,2199,"from:rr,00;",0,65
14547,2199,"from:rr,00;",0,65
14548,2199,"from:rr,00;",0,65
14549,2199,"from:rr,00;",0,65
14550,2199,"from:rr,00;",0,65
14551,2199,"from:rr,00;",0,65
14552,2199,"from:rr,00;",0,65
14553,2199,"from:rr,00;",0,65
14554,2199,"from:rr,00;",0,65
14555,2199,"from:rr,00;",0,65
14556,2199,"from:rr,00;",0,65
14557,2199,"from:rr,00;",0,65
14558,2199,"from:rr,00;",0,65
14559,2199,"from:rr,00;",0,65
14560,2199,"from:rr,00;",0,65
14561,2199,"from:rr,00;",0,65
14562,2199,"from:rr,00;",0,65
14563,2199,"from:rr,00;",0,65
14564,2199,"from:rr,00;",0,65
14565,2199,"from:rr,00;",0,65
14566,2199,"from:rr,00;",0,65
14567,2199,"from:rr,00;",0,65
14568,2199,"from:rr,00;",0,65
14569,2199,"from:rr,00;",0,65
14570,2199,"from:rr,00;",0,65
14571,2199,"from:rr,00;",0,65
14572,2199,"from:rr,00;",0,65
14573,2199,"from:rr,00;",0,65
14574,2199,"from:rr,00;",0,65
14575,2199,"from:rr,00;",0,65
14576,2199,"from:rr,00;",0,65
14577,2199,"from:rr,00;",0,65
14578,2199,"from:rr,00;",0,65
14579,2199,"from:rr,00;",0,65
14580,2199,"from:rr,00;",0,65
14581,2199,"from:rr,00;",0,65
14582,2199,"from:rr,00;",0,65
14583,2199,"from:rr,00;",0,65
14584,2199,"from:rr,00;",0,65
14585,2199,"from:rr,00;",0,65
14586,2199,"from:rr,00;",0,65
14587,2199,"from:rr,00;",0,65
14588,2199,"from:rr,00;",0,65
14589,2199,"from:rr,00;",0,65
14590,2199,"from:rr,00;",0,65
14591,2199,"from:rr,00;",0,65
14592,2199,"from:rr,00;",0,65
14593,2199,"from:rr,00;",0,65
14594,2199,"from:rr,00;",0,65
14595,2199,"from:rr,00;",0,65
14596,2199,"from:rr,00;",0,65
14597,2199,"from:rr,00;",0,65
14598,2199,"from:rr,00;",0,65
14599,2199,"from:rr,00;",0,65
14600,2199,"from:rr,00;",0,65
14601,2199,"from:rr,00;",0,65
14602,2199,"from:rr,00;",0,65
14603,2199,"from:rr,00;",0,65
14604,2199,"from:rr,00;",0,65
14605,2199,"from:rr,00;",0,65
14606,2199,"from:rr,00;",0,65
14607,2199,"from:rr,00;",0,65
14608,2199,"from:rr,00;",0,65
14609,2199,"from:rr,00;",0,65
14610,2199,"from:rr,00;",0,65
14611,2199,"from:rr,00;",0,65
14612,2199,"from:rr,00;",0,65
14613,2199,"from:rr,00;",0,65
14614,2199,"from:rr,00;",0,65
14615,2199,"from:rr,00;",0,65
14616,2199,"from:rr,00;",0,65
14617,2199,"from:rr,00;",0,65
14618,2199,"from:rr,00;",0,65
14619,2199,"from:rr,00;",0,65
14620,2199,"from:rr,00;",0,65
14621,2199,"from:rr,00;",0,65
14622,2199,"from:rr,00;",0,65
14623,2199,"from:rr,00;",0,65
14624,2199,"from:rr,00;",0,65
14625,2199,"from:rr,00;",0,65
14626,2199,"from:rr,00;",0,65
14627,2199,"from:rr,00;",0,65
14628,2199,"from:rr,00;",0,65
14629,2199,"from:rr,00;",0,65
14630,2199,"from:rr,00;",0,65
14631,2199,"from:rr,00;",0,65
14632,2199,"from:rr,00;",0,65
14633,2199,"from:rr,00;",0,65
14634,2199,"from:rr,00;",0,65
14635,2199,"from:rr,00;",0,65
14636,2199,"from:rr,00;",0,65
14637,2199,"from:rr,00;",0,65
14638,2199,"from:rr,00;",0,65
14639,2199,"from:rr,00;",0,65
14640,2199,"from:rr,00;",0,65
14641,2199,"from:rr,00;",0,65
14642,2199,"from:rr,00;",0,65
14643,2199,"from:rr,00;",0,65
14644,2199,"from:rr,00;",0,65
14645,2199,"from:rr,00;",0,65
14646,2199,"from:rr,00;",0,65
14647,2199,"from:rr,00;",0,65
14648,2199,"from:rr,00;",0,65
14649,2199,"from:rr,00;",0,65
14650,2199,"from:rr,00;",0,65
14651,2199,"from:rr,00;",0,65
14652,2199,"from:rr,00;",0,65
14653,2199,"from:rr,00;",0,65
14654,2199,"from:rr,00;",0,65
14655,2199,"from:rr,00;",0,65
14656,2199,"from:rr,00;",0,65
14657,2199,"from:rr,00;",0,65
14658,2199,"from:rr,00;",0,65
14659,2199,"from:rr,00;",0,65
14660,2199,"from:rr,00;",0,65
14661,2199,"from:rr,00;",0,65
14662,2199,"from:rr,00;",0,65
14663,2199,"from:rr,00;",0,65
14664,2199,"from:rr,00;",0,65
14665,2199,"from:rr,00;",0,65
14666,2199,"from:rr,00;",0,65
14667,2199,"from:rr,00;",0,65
14668,2199,"from:rr,00;",0,65
14669,2199,"from:rr,00;",0,65
14670,2199,"from:rr,00;",0,65
14671,2199,"from:rr,00;",0,65
14672,2199,"from:rr,00;",0,65
14673,2199,"from:rr,00;",0,65
14674,2199,"from:rr,00;",0,65
14675,2199,"from:rr,00;",0,65
14676,2199,"from:rr,00;",0,65
14677,2199,"from:rr,00;",0,65
14678,2199,"from:rr,00;",0,65
14679,2199,"from:rr,00;",0,65
14680,2199,"from:rr,00;",0,65
14681,2199,"from:rr,00;",0,65
14682,2199,"from:rr,00;",0,65
14683,2199,"from:rr,00;",0,65
14684,2199,"from:rr,00;",0,65
14685,2199,"from:rr,00;",0,65
14686,2199,"from:rr,00;",0,65
14687,2199,"from:rr,00;",0,65
14688,2199,"from:rr,00;",0,65
14689,2199,"from:rr,00;",0,65
14690,2199,"from:rr,00;",0,65
14691,2199,"from:rr,00;",0,65
14692,2199,"from:rr,00;",0,65
14693,2199,"from:rr,00;",0,65
14694,2199,"from:rr,00;",0,65
14695,2199,"from:rr,00;",0,65
14696,2199,"from:rr,00;",0,65
14697,2199,"from:rr,00;",0,65
14698,2199,"from:rr,00;",0,65
14699,2199,"from:rr,00;",0,65
14700,2199,"from:rr,00;",0,65
14701,2199,"from:rr,00;",0,65
14702,2199,"from:rr,00;",0,65
14703,2199,"from:rr,00;",0,65
14704,2199,"from:rr,00;",0,65
14705,2199,"from:rr,00;",0,65
14706,2199,"from:rr,00;",0,65
14707,2199,"from:rr,00;",0,65
14708,2199,"from:rr,00;",0,65
14709,2199,"from:rr,00;",0,65
14710,2199,"from:rr,00;",0,65
14711,2199,"from:rr,00;",0,65
14712,2199,"from:rr,00;",0,65
14713,2199,"from:rr,00;",0,65
14714,2199,"from:rr,00;",0,65
14715,2199,"from:rr,00;",0,65
14716,2199,"from:rr,00;",0,65
14717,2199,"from:rr,00;",0,65
14718,2199,"from:rr,00;",0,65
14719,2199,"from:rr,00;",0,65
14720,2199,"from:rr,00;",0,65
14721,2199,"from:rr,00;",0,65
14722,2199,"from:rr,00;",0,65
14723,2199,"from:rr,00;",0,65
14724,2199,"from:rr,00;",0,65
14725,2199,"from:rr,00;",0,65
14726,2199,"from:rr,00;",0,65
14727,2199,"from:rr,00;",0,65
14728,2199,"from:rr,00;",0,65
14729,2199,"from:rr,00;",0,65
14730,2199,"from:rr,00;",0,65
14731,2199,"from:rr,00;",0,65
14732,2199,"from:rr,00;",0,65
14733,2199,"from:rr,00;",0,65
14734,2199,"from:rr,00;",0,65
14735,2199,"from:rr,00;",0,65
14736,2199,"from:rr,00;",0,65
14737,2199,"from:rr,00;",0,65
14738,2199,"from:rr,00;",0,65
14739,2199,"from:rr,00;",0,65
14740,2199,"from:rr,00;",0,65
14741,2199,"from:rr,00;",0,65
14742,2199,"from:rr,00;",0,65
14743,2199,"from:rr,00;",0,65
14744,2199,"from:rr,00;",0,65
14745,2199,"from:rr,00;",0,65
14746,2199,"from:rr,00;",0,65
14747,2199,"from:rr,00;",0,65
14748,2199,"from:rr,00;",0,65
14749,2199,"from:rr,00;",0,65
14750,2199,"from:rr,00;",0,65
14751,2199,"from:rr,00;",0,65
14752,2199,"from:rr,00;",0,65
14753,2199,"from:rr,00;",0,65
14754,2199,"from:rr,00;",0,65
14755,2199,"from:rr,00;",0,65
14756,2199,"from:rr,00;",0,65
14757,2199,"from:rr,00;",0,65
14758,2199,"from:rr,00;",0,65
14759,2199,"from:rr,00;",0,65
14760,2199,"from:rr,00;",0,65
14761,2199,"from:rr,00;",0,65
14762,2199,"from:rr,00;",0,65
14763,2199,"from:rr,00;",0,65
14764,2199,"from:rr,00;",0,65
14765,2199,"from:rr,00;",0,65
14766,2199,"from:rr,00;",0,65
14767,2199,"from:rr,00;",0,65
14768,2199,"from:rr,00;",0,65
14769,2199,"from:rr,00;",0,65
14770,2199,"from:rr,00;",0,65
14771,2199,"from:rr,00;",0,65
14772,2199,"from:rr,00;",0,65
14773,2199,"from:rr,00;",0,65
14774,2199,"from:rr,00;",0,65
14775,2199,"from:rr,00;",0,65
14776,2199,"from:rr,00;",0,65
14777,2199,"from:rr,00;",0,65
14778,2199,"from:rr,00;",0,65
14779,2199,"from:rr,00;",0,65
14780,2199,"from:rr,00;",0,65
14781,2199,"from:rr,00;",0,65
14782,2199,"from:rr,00;",0,65
14783,2199,"from:rr,00;",0,65
14784,2199,"from:rr,00;",0,65
14785,2199,"from:rr,00;",0,65
14786,2199,"from:rr,00;",0,65
14787,2199,"from:rr,00;",0,65
14788,2199,"from:rr,00;",0,65
14789,2199,"from:rr,00;",0,65
14790,2199,"from:rr,00;",0,65
14791,2199,"from:rr,00;",0,65
14792,2199,"from:rr,00;",0,65
14793,2199,"from:rr,00;",0,65
14794,2199,"from:rr,00;",0,65
14795,2199,"from:rr,00;",0,65
14796,2199,"from:rr,00;",0,65
14797,2199,"from:rr,00;",0,65
14798,2199,"from:rr,00;",0,65
14799,2199,"from:rr,00;",0,65
14800,2199,"from:rr,00;",0,65
14801,2199,"from:rr,00;",0,65
14802,2199,"from:rr,00;",0,65
14803,2199,"from:rr,00;",0,65
14804,2199,"from:rr,00;",0,65
14805,2199,"from:rr,00;",0,65
14806,2199,"from:rr,00;",0,65
14807,2199,"from:rr,00;",0,65
14808,2199,"from:rr,00;",0,65
14809,2199,"from:rr,00;",0,65
14810,2199,"from:rr,00;",0,65
14811,2199,"from:rr,00;",0,65
14812,2199,"from:rr,00;",0,65
14813,2199,"from:rr,00;",0,65
14814,2199,"from:rr,00;",0,65
14815,2199,"from:rr,00;",0,65
14816,2199,"from:rr,00;",0,65
14817,2199,"from:rr,00;",0,65
14818,2199,"from:rr,00;",0,65
14819,2199,"from:rr,00;",0,65
14820,2199,"from:rr,00;",0,65
14821,2199,"from:rr,00;",0,65
14822,2199,"from:rr,00;",0,65
14823,2199,"from:rr,00;",0,65
14824,2199,"from:rr,00;",0,65
14825,2199,"from:rr,00;",0,65
14826,2199,"from:rr,00;",0,65
14827,2199,"from:rr,00;",0,65
14828,2199,"from:rr,00;",0,65
14829,2199,"from:rr,00;",0,65
14830,2199,"from:rr,00;",0,65
14831,2199,"from:rr,00;",0,65
14832,2199,"from:rr,00;",0,65
14833,2199,"from:rr,00;",0,65
14834,2199,"from:rr,00;",0,65
14835,2199,"from:rr,00;",0,65
14836,2199,"from:rr,00;",0,65
14837,2199,"from:rr,00;",0,65
14838,2199,"from:rr,00;",0,65
14839,2199,"from:rr,00;",0,65
14840,2199,"from:rr,00;",0,65
14841,2199,"from:rr,00;",0,65
14842,2199,"from:rr,00;",0,65
14843,2199,"from:rr,00;",0,65
14844,2199,"from:rr,00;",0,65
14845,2199,"from:rr,00;",0,65
14846,2199,"from:rr,00;",0,65
14847,2199,"from:rr,00;",0,65
14848,2199,"from:rr,00;",0,65
14849,2199,"from:rr,00;",0,65
14850,2199,"from:rr,00;",0,65
14851,2199,"from:rr,00;",0,65
14852,2199,"from:rr,00;",0,65
14853,2199,"from:rr,00;",0,65
14854,2199,"from:rr,00;",0,65
14855,2199,"from:rr,00;",0,65
14856,2199,"from:rr,00;",0,65
14857,2199,"from:rr,00;",0,65
14858,2199,"from:rr,00;",0,65
14859,2199,"from:rr,00;",0,65
14860,2199,"from:rr,00;",0,65
14861,2199,"from:rr,00;",0,65
14862,2199,"from:rr,00;",0,65
14863,2199,"from:rr,00;",0,65
14864,2199,"from:rr,00;",0,65
14865,2199,"from:rr,00;",0,65
14866,2199,"from:rr,00;",0,65
14867,2199,"from:rr,00;",0,65
14868,2199,"from:rr,00;",0,65
14869,2199,"from:rr,00;",0,65
14870,2199,"from:rr,00;",0,65
14871,2199,"from:rr,00;",0,65
14872,2199,"from:rr,00;",0,65
14873,2199,"from:rr,00;",0,65
14874,2199,"from:rr,00;",0,65
14875,2199,"from:rr,00;",0,65
14876,2199,"from:rr,00;",0,65
14877,2199,"from:rr,00;",0,65
14878,2199,"from:rr,00;",0,65
14879,2199,"from:rr,00;",0,65
14880,2199,"from:rr,00;",0,65
14881,2199,"from:rr,00;",0,65
14882,2199,"from:rr,00;",0,65
14883,2199,"from:rr,00;",0,65
14884,2199,"from:rr,00;",0,65
14885,2199,"from:rr,00;",0,65
14886,2199,"from:rr,00;",0,65
14887,2199,"from:rr,00;",0,65
14888,2199,"from:rr,00;",0,65
14889,2199,"from:rr,00;",0,65
14890,2199,"from:rr,00;",0,65
14891,2199,"from:rr,00;",0,65
14892,2199,"from:rr,00;",0,65
14893,2199,"from:rr,00;",0,65
14894,2199,"from:rr,00;",0,65
14895,2199,"from:rr,00;",0,65
14896,2199,"from:rr,00;",0,65
14897,2199,"from:rr,00;",0,65
14898,2199,"from:rr,00;",0,65
14899,2199,"from:rr,00;",0,65
14900,2199,"from:rr,00;",0,65
14901,2199,"from:rr,00;",0,65
14902,2199,"from:rr,00;",0,65
14903,2199,"from:rr,00;",0,65
14904,2199,"from:rr,00;",0,65
14905,2199,"from:rr,00;",0,65
14906,2199,"from:rr,00;",0,65
14907,2199,"from:rr,00;",0,65
14908,2199,"from:rr,00;",0,65
14909,2199,"from:rr,00;",0,65
14910,2199,"from:rr,00;",0,65
14911,2199,"from:rr,00;",0,65
14912,2199,"from:rr,00;",0,65
14913,2199,"from:rr,00;",0,65
14914,2199,"from:rr,00;",0,65
14915,2199,"from:rr,00;",0,65
14916,2199,"from:rr,00;",0,65
14917,2199,"from:rr,00;",0,65
14918,2199,"from:rr,00;",0,65
14919,2199,"from:rr,00;",0,65
14920,2199,"from:rr,00;",0,65
14921,2199,"from:rr,00;",0,65
14922,2199,"from:rr,00;",0,65
14923,2199,"from:rr,00;",0,65
14924,2199,"from:rr,00;",0,65
14925,2199,"from:rr,00;",0,65
14926,2199,"from:rr,00;",0,65
14927,2199,"from:rr,00;",0,65
14928,2199,"from:rr,00;",0,65
14929,2199,"from:rr,00;",0,65
14930,2199,"from:rr,00;",0,65
14931,2199,"from:rr,00;",0,65
14932,2199,"from:rr,00;",0,65
14933,2199,"from:rr,00;",0,65
14934,2199,"from:rr,00;",0,65
14935,2199,"from:rr,00;",0,65
14936,2199,"from:rr,00;",0,65
14937,2199,"from:rr,00;",0,65
14938,2199,"from:rr,00;",0,65
14939,2199,"from:rr,00;",0,65
14940,2199,"from:rr,00;",0,65
14941,2199,"from:rr,00;",0,65
14942,2199,"from:rr,00;",0,65
14943,2199,"from:rr,00;",0,65
14944,2199,"from:rr,00;",0,65
14945,2199,"from:rr,00;",0,65
14946,2199,"from:rr,00;",0,65
14947,2199,"from:rr,00;",0,65
14948,2199,"from:rr,00;",0,65
14949,2199,"from:rr,00;",0,65
14950,2199,"from:rr,00;",0,65
14951,2199,"from:rr,00;",0,65
14952,2199,"from:rr,00;",0,65
14953,2199,"from:rr,00;",0,65
14954,2199,"from:rr,00;",0,65
14955,2199,"from:rr,00;",0,65
14956,2199,"from:rr,00;",0,65
14957,2199,"from:rr,00;",0,65
